,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good2_filt.c3d
647,271.27045,542.44482,1979.27002,4.5084,11.57558,6.51987,-20.37471,9.63374,-3.09457,-0.92684,-0.29498,-0.0001,414.80084,938.37103,1105.2489,5.53471,-10.26749,-7.64663,137.91246,-828.90729,-153.38731,-4.1636,3.5125,0.00013
648,-45.82604,-682.93188,973.11096,4.79887,11.43745,6.81557,-113.8898,-404.37775,64.79413,-0.84343,-0.40749,-0.00015,129.8631,-1313.66541,786.3418,6.23498,-10.45005,-7.68359,49.31914,273.66348,58.03694,-4.57203,3.43726,0.0001
649,-296.76657,-939.07745,-1018.99567,4.6236,11.33286,7.38201,-181.50754,160.95357,-42.68245,-1.00184,-0.436,0.00006,-455.23605,-1130.84094,-23.82078,6.11815,-10.65195,-7.5876,-58.44238,678.47278,129.70862,-4.72081,3.34559,-0.00009
650,207.00218,-517.69385,-472.67438,4.50343,11.50022,7.15944,-458.22745,810.08588,-180.63545,-1.17209,-0.48534,-0.00014,-133.97282,-64.71323,-74.26683,5.86877,-10.5316,-7.64757,-91.34665,59.58289,4.44521,-4.57575,3.28225,0.00009
651,332.81711,625.72308,-349.59277,3.938,11.56073,7.12186,-114.07752,204.81133,-45.92961,-0.85467,-0.41739,0.00018,197.82837,900.62805,-408.3996,5.49828,-10.41478,-7.52774,18.13391,-242.06534,-46.45567,-4.51318,3.27185,0.00005
652,-68.51694,564.57312,-87.59782,3.71297,11.40868,6.96861,447.29431,-452.03793,114.61557,-0.49428,-0.25227,0.0001,107.69943,456.93097,161.41508,5.42907,-10.45741,-7.69212,14.9194,-171.00764,-32.27853,-4.5175,3.23159,-0.00002
653,-97.01411,-277.45114,1499.75195,3.98924,11.3756,6.4376,92.77689,-417.87399,83.10176,-0.45401,-0.31928,-0.00018,118.43799,-815.32123,1205.10852,5.76103,-10.48105,-7.94775,-108.75571,-23.74452,-13.2827,-4.57811,3.16716,0.00001
654,-182.30927,770.66956,1171.07483,3.57403,11.34021,6.67025,-305.00864,-690.05908,101.70272,-0.42329,-0.40057,-0.00011,-98.21512,46.62531,72.83013,5.51789,-10.55201,-7.5639,-82.10448,24.57668,-1.73686,-4.65164,3.15633,-0.00001
655,-283.5824,972.75482,-851.58325,3.42909,11.24635,7.46083,82.75411,-731.91351,136.01421,-0.53784,-0.22836,0.00011,-261.87515,788.39062,-1614.24573,5.37831,-10.61806,-6.99458,92.71822,-81.28008,-8.3801,-4.67677,3.18251,-0.00001
656,103.80472,-744.19946,-1309.82568,4.06333,11.33679,7.69193,337.31345,191.70314,-9.21343,-1.04271,-0.05939,-0.00004,-18.60931,-382.72937,-356.45297,5.68445,-10.54358,-7.35246,177.55678,34.84431,21.38327,-4.76318,3.1738,0.00006
657,46.03531,-583.06763,-462.17838,4.15131,11.38087,7.51608,94.52956,690.47284,-114.91055,-1.4489,-0.05422,-0.00035,-116.87421,-229.15948,1011.08771,5.53534,-10.51566,-7.87386,18.68299,171.41415,35.05608,-4.86166,3.09104,0.00004
658,-363.30234,477.73441,584.66211,3.98968,11.35675,7.23997,-141.49625,383.22116,-79.39108,-1.53185,-0.12556,-0.00012,-250.25703,673.49414,-226.60779,5.35184,-10.47044,-7.53731,-263.9144,108.75308,-0.34266,-4.82453,2.99531,0.00004
659,160.43532,-182.95691,1030.96875,4.31911,11.54126,7.05548,-256.49646,324.40637,-78.71853,-1.62138,-0.14531,0.00003,325.39633,-387.72076,-125.9828,5.67544,-10.278,-7.60571,-431.22125,456.49265,56.10582,-4.85117,2.98653,-0.00015
660,833.12726,-530.25928,-364.37711,4.35832,11.70495,7.45492,-202.12256,144.22719,-41.65522,-1.56288,-0.12895,-0.0001,716.83771,-946.87769,1115.47351,5.73817,-10.18477,-7.98675,-295.09042,589.89398,94.98739,-4.77948,3.11562,-0.00007
661,170.81264,270.74017,-1418.05457,4.05407,11.49953,7.76033,217.05742,-218.5847,56.14514,-1.37203,-0.03427,-0.00019,14.59131,592.27173,-186.91667,5.32651,-10.35966,-7.47678,309.33191,-350.66803,-44.83208,-4.35107,3.38275,0.00027
662,-840.03296,413.30399,60.6472,4.13654,11.19988,7.23511,537.97736,-36.7818,49.21463,-1.38467,0.05336,-0.0003,-822.52167,1067.50378,-1030.98267,5.25348,-10.61559,-7.16826,832.02997,-934.03986,-122.44278,-4.08453,3.59126,-0.00024
663,-500.40552,-18.11553,1190.58179,4.36711,11.30151,6.84579,221.63313,78.79252,3.37062,-1.41769,-0.10751,-0.00013,-328.96054,-215.76471,341.21915,5.58785,-10.51337,-7.5713,282.10239,-220.13051,-22.72983,-4.22861,3.41872,0.00011
664,361.06412,-303.7052,109.64349,4.43858,11.58036,7.10896,-207.489,-241.64178,26.46141,-1.37867,-0.3403,0.00005,579.85571,-842.76349,146.57848,5.80154,-10.2248,-7.52224,-512.46875,432.3616,47.70297,-4.39701,3.09914,-0.00007
665,206.89539,-189.63899,-768.63715,4.46009,11.60906,7.30048,-274.83633,-333.52502,38.11557,-1.42942,-0.44014,-0.00004,150.53055,-37.41967,-957.11078,5.72049,-10.28747,-7.27086,-156.30232,-45.07183,-19.50057,-4.33846,3.13091,0.00001
666,-265.25629,704.98975,-200.93291,4.34776,11.58693,7.09881,-208.45772,-39.16764,-9.32037,-1.58912,-0.45249,0.00002,-479.6723,1373.96228,164.8235,5.39348,-10.39473,-7.70338,145.05424,-771.82568,-141.14099,-4.25013,3.19621,0.00021
667,90.00729,635.93561,339.75098,4.48442,11.73726,6.87974,-17.9891,117.23826,-21.85201,-1.7434,-0.39657,-0.00011,164.85641,885.09467,1477.26331,5.58592,-10.20893,-8.05269,-429.78253,-357.89594,-104.00263,-4.50815,3.01451,0.00044
668,465.1976,-816.30109,359.04846,5.10711,11.82463,6.85454,248.72372,-316.9079,76.31392,-1.79249,-0.32933,0.00002,629.08624,-1650.42944,658.6297,6.58596,-10.17345,-7.72009,-223.01253,639.09607,108.89005,-4.96715,3.09361,-0.00042
669,-160.46396,70.17992,479.6886,5.13548,11.69101,6.82637,357.3157,-1057.81592,218.56638,-1.92384,-0.36191,0.00043,-131.42784,-1043.78857,-988.79004,6.73683,-10.41776,-7.18634,556.77148,441.72464,130.12172,-5.11119,3.35715,-0.00007
670,-699.72675,1951.55078,-83.19754,4.84133,11.61485,7.01976,440.61035,-1243.66687,264.54456,-2.40575,-0.40669,-0.00082,-479.49304,2029.00574,-1188.37036,6.04153,-10.49132,-6.96506,207.33426,-802.95581,-142.07384,-4.97556,3.27113,0.00001
671,11.73056,241.91461,-917.83899,5.77679,11.80462,7.32065,278.03873,-287.55762,79.40865,-3.35953,-0.47537,0.0001,302.94351,1277.96594,723.36432,6.53024,-10.37162,-7.41475,-410.71524,-1319.13525,-290.67697,-5.17754,3.10329,0.00004
672,596.79004,-1120.62207,-285.29495,6.82411,12.00157,7.06617,-136.27032,750.89471,-145.44785,-4.50142,-0.67878,0.00089,566.16351,-511.9689,1224.24524,7.51817,-10.46544,-7.58812,-257.58755,-777.14215,-173.17377,-5.87887,3.17706,-0.00031
673,-293.7677,1250.03369,195.64186,6.88271,11.89866,6.7676,152.61739,-139.58301,48.97409,-5.18145,-0.82414,-0.00057,-124.25233,921.49158,-1145.20081,7.86915,-10.77402,-6.84366,-353.32111,-229.19904,-79.69716,-6.76315,3.23893,0.00052
674,-991.3653,2314.21802,-352.01767,7.56971,11.83345,6.80598,792.5946,-2014.69409,453.0556,-5.73399,-0.97453,-0.00062,-108.57351,1426.5791,-943.81836,8.65676,-10.99842,-6.80434,-884.43927,-252.6042,-143.43402,-7.6794,3.32062,-0.00021
675,-180.4456,761.9718,421.15408,9.36337,12.20087,6.41028,620.28009,-2073.70264,448.5412,-7.19412,-1.31938,0.00115,627.54785,163.77943,1772.72205,9.9786,-11.14594,-7.5734,-640.83038,-786.78741,-244.51553,-8.63784,3.73943,0.00101
676,176.78436,678.0202,979.68909,11.06032,12.53533,6.08128,246.2527,-1044.14124,249.40367,-9.38802,-1.68872,0.00003,105.16388,1147.02271,364.90561,11.16775,-11.56621,-7.09481,581.4762,-1460.15735,-256.15372,-9.83815,4.42994,-0.00085
677,-585.98273,2013.77222,-171.98091,12.61592,12.65024,6.50152,194.7238,-1090.16431,256.84561,-11.65731,-2.00661,-0.00286,-955.28253,2670.87793,-1944.22266,12.64936,-12.12079,-6.23996,1003.08508,-1639.1438,-246.28067,-11.46325,4.90017,-0.00256
678,-328.55786,1260.3374,282.13782,15.06686,13.05116,6.44212,-257.51263,-864.27081,112.02598,-14.26816,-2.41752,0.0039,-126.36287,796.1228,643.22498,15.03427,-12.31667,-6.95148,-519.11584,-714.18994,-246.2552,-13.61261,4.75641,0.00527
679,252.75572,-1283.7738,694.95514,18.21222,13.58343,6.27645,-127.03788,700.12122,-112.11717,-17.38606,-2.62742,-0.0005,851.37714,-1613.72498,1479.6698,17.86136,-12.42372,-7.19724,-1253.00635,263.70532,-124.54014,-16.06101,4.7763,-0.00108
680,-838.70312,-871.49396,-1419.41907,20.43943,13.92985,7.02488,1440.69482,443.33511,273.00369,-20.0401,-2.58405,-0.0067,-360.10568,106.3661,-1936.64502,19.97163,-12.84868,-6.07017,530.5318,-605.56903,-51.80322,-18.26479,5.55647,-0.00336
681,-1282.83521,2083.16748,-671.8457,22.19214,14.48946,6.81322,1656.44836,-1688.74854,692.28656,-22.32334,-3.21484,0.00415,-960.86572,2851.22437,-947.01086,21.64617,-13.28059,-6.32094,1269.0636,-1740.19897,-174.38817,-20.52432,5.98384,0.00232
682,509.96823,1617.99683,2400.09155,25.3425,15.50104,5.72155,-395.35074,-1059.42419,171.05739,-25.76311,-4.3933,0.00352,919.99738,1158.05493,3144.50879,24.51643,-13.36057,-7.43223,-777.6507,-329.12305,-221.02985,-23.5426,5.59541,0.00125
683,1352.55652,-1150.79724,968.11511,28.85666,16.51974,6.12886,-1381.76355,1018.58807,-417.71945,-29.63529,-5.11715,-0.00472,1785.31091,-2156.08179,1814.91736,28.3513,-13.45103,-6.74327,-1925.70654,1399.10022,-94.42818,-26.77435,5.46868,0.00115
684,132.70612,-1124.33459,-1918.64941,31.33134,17.14209,7.07942,-413.88907,441.31198,-149.62772,-32.56207,-5.4326,0.0005,-30.3719,-1498.9021,-1959.55444,31.24463,-14.00912,-5.05542,2.09388,142.0237,9.47739,-29.33139,6.33556,-0.00468
685,-600.15137,78.35136,-1046.57434,33.79028,17.55155,6.81437,348.44141,-626.39545,202.55194,-35.43003,-5.70156,0.00085,-1049.62073,793.66412,-1069.54407,33.25196,-14.71355,-4.56075,1511.34961,-1451.65735,-38.23409,-31.80611,7.19466,0.00054
686,-275.13309,-265.0488,373.98816,36.63412,18.10841,6.26197,162.2525,-67.54514,87.16141,-38.76675,-6.00779,-0.00016,-14.99684,430.24326,1391.97852,35.78859,-15.05812,-4.74668,137.72635,-495.59897,-119.44218,-34.97441,7.04006,0.0093
687,572.15021,-211.12677,267.54706,39.25579,18.81785,6.01311,-493.92249,423.12396,-204.59596,-42.04132,-6.35923,-0.00165,646.21545,-39.82687,211.07182,38.70573,-15.19286,-3.87565,-785.77948,156.98161,-118.78345,-38.19177,6.99288,-0.00801
688,1387.76355,799.51172,320.45822,41.62244,19.48706,5.60832,-899.62781,497.811,-387.30545,-45.11935,-6.65037,0.0046,572.54651,1059.00635,-992.42346,41.25125,-15.41428,-2.90845,215.36407,-547.07611,-52.45738,-41.16029,7.4749,0.00058
689,-225.11977,-195.20566,-169.00583,44.31886,19.63663,5.69407,172.86618,1094.19836,-80.49307,-48.02028,-6.51414,-0.0037,-193.86412,193.59627,357.18103,44.27098,-16.10119,-2.58009,672.41016,339.29581,229.01802,-44.56511,7.60453,0.00423
690,-2271.43384,-1541.46057,-1078.89563,47.10334,19.68893,6.00358,1254.85242,949.87402,311.20386,-50.58808,-6.36758,-0.00451,-1220.52356,-1380.95203,294.71606,47.71426,-16.69068,-1.67484,106.47817,1454.63147,343.42957,-47.91369,7.50213,-0.00415
691,-192.87564,305.91943,-423.54169,49.29665,20.59231,4.99545,-175.02191,-855.35065,32.59242,-52.90158,-7.16204,0.01088,35.36411,-280.23251,-736.11938,50.16888,-16.45361,-0.97412,-666.38983,230.62819,-152.85962,-50.4063,7.45687,0.00194
692,1745.33862,1421.46106,613.70203,51.83024,21.37777,3.78476,-1305.65381,-1343.41724,-250.6268,-55.55877,-7.73157,-0.0058,1386.95605,431.12601,40.58274,52.57058,-16.49534,-0.87772,-784.4798,-581.14288,-372.72308,-53.01009,7.59175,0.00047
693,-334.8064,-238.39066,337.21286,54.84376,21.3835,3.68314,31.94282,311.42859,-29.35476,-58.62567,-7.24413,-0.00654,-480.203,-265.86975,87.30431,55.58259,-17.1845,0.01841,328.5849,57.60646,108.82386,-56.15955,8.06237,-0.00245
694,-1215.09912,-680.84406,-264.87006,57.4927,21.78537,3.30966,569.66217,663.79108,40.14147,-61.41822,-7.12122,0.00913,-1679.4729,83.78025,-1261.56348,58.18377,-17.40134,0.97704,1015.78094,-314.38492,263.94675,-58.9656,8.43515,-0.00043
695,639.56342,156.63817,-368.93234,60.18252,22.5792,2.32323,-367.55725,41.77458,-192.65588,-64.03272,-7.38141,-0.0033,389.49158,392.1842,-881.89532,60.64863,-17.39086,0.76721,-51.02401,-390.95868,-93.46272,-61.76757,8.25509,0.00297
696,1282.93298,843.3725,260.07217,62.93256,22.89996,1.55326,-512.34106,447.92139,-292.35464,-66.80603,-7.24725,-0.00177,1784.70459,463.78433,556.03815,63.23371,-17.86041,0.50452,-1021.22742,1038.8678,-149.47156,-64.99641,7.9947,0.00072
697,322.31995,1350.35156,1017.86853,65.62986,22.83921,1.12318,66.72786,96.30728,-84.67615,-69.21371,-7.02433,0.00228,275.54666,873.42706,417.61121,66.02509,-18.60024,1.18694,-13.94789,1082.51318,205.74931,-67.8255,8.34463,-0.00264
698,-255.3786,518.7486,52.38128,68.78088,23.10253,1.1011,38.1551,-931.6427,-14.90208,-71.47134,-6.89031,-0.00016,-1483.93237,218.14502,-742.32404,69.38811,-19.21852,2.10669,1527.16345,-368.92966,508.10907,-70.17896,8.83949,-0.00014
699,73.45131,-684.51117,-1136.85217,72.15908,23.60362,1.02796,-865.64343,-527.75275,-436.32449,-74.29585,-6.65115,-0.00062,-1087.53967,-821.83936,-540.13507,72.6008,-19.64614,2.31439,1131.66516,-452.8627,381.31711,-72.69172,8.58786,0.00061
700,478.93655,-666.20807,234.66109,75.29346,23.45648,0.46812,-1343.24927,54.61243,-723.03705,-77.08074,-6.06201,0.00099,440.33731,-1210.26428,1230.21509,75.26263,-20.17188,1.93518,-765.35846,591.64709,-146.6093,-75.26855,7.75142,0.00214
701,177.24026,-1037.63818,1230.34277,78.20922,23.27084,0.17718,-257.89508,-86.05694,-287.81805,-79.44382,-4.99131,0.00071,674.68494,-1542.70898,1213.38318,77.8586,-20.42256,2.1057,-1198.1803,686.54865,-295.9794,-77.65676,7.32843,0.00036
702,-664.74457,-1785.51172,-199.75722,80.81407,23.69754,0.43238,1505.28577,368.79474,447.85126,-81.89664,-3.67005,-0.0044,20.78399,-1077.47107,-764.14752,80.22153,-20.20985,3.01375,26.09217,-107.62039,28.15371,-79.95307,7.61034,-0.00671
703,-973.31506,-720.97003,-894.2746,82.76501,23.97872,0.23303,1832.71228,922.65002,617.49249,-84.49248,-2.90164,0.00268,977.00452,110.41751,-768.53406,81.8835,-20.37698,3.3084,-430.36908,-48.91733,-229.3943,-82.27815,7.54623,0.00651
704,-431.61066,47.1427,-580.07349,84.75904,24.12431,-0.52902,399.89001,520.06818,108.4101,-87.07658,-2.98396,0.00243,1375.16296,-400.30634,-201.3652,83.81696,-20.91172,3.65196,-1272.79321,741.26245,-427.30112,-84.73612,7.34046,0.0032
705,600.08533,-752.73499,-361.81979,87.21199,24.25867,-1.33443,-899.81006,-221.19524,-412.67636,-89.54146,-3.14035,-0.00262,-888.57648,-1272.47388,-840.89374,86.20445,-21.5003,5.16228,797.68683,234.3895,400.75769,-87.12935,8.18863,-0.01182
706,1810.40149,-387.96323,751.95551,89.08706,24.05958,-2.26496,-1298.2655,-267.91531,-642.50623,-91.93536,-2.92318,0.00148,-1205.83484,-63.91451,485.95013,87.43175,-22.37562,5.74561,2048.12378,-712.37811,738.72449,-89.22301,8.65185,0.00689
707,897.94714,-590.11804,913.01849,90.58295,23.85404,-2.40363,-695.42291,700.39465,-367.83511,-94.32413,-2.25683,0.00003,172.62581,-95.14774,1501.96216,88.67702,-22.95371,5.70633,558.36267,11.0394,270.9653,-91.40868,7.88425,0.00299
708,-2468.15918,-1488.92029,-1239.94177,91.93221,24.07195,-1.62305,1336.31543,1385.76636,589.16241,-96.34875,-1.27308,-0.00179,-641.69055,-802.33453,-872.41913,90.68426,-22.73278,6.79661,-181.45703,652.84473,102.98247,-93.63581,7.33659,-0.00846
709,-3347.9668,752.21332,-1804.60461,92.7136,24.10209,-2.10741,2429.72656,234.38643,1051.76111,-98.02491,-0.93366,-0.00177,-639.54932,1819.22314,-1462.09875,91.41022,-22.83826,7.11076,-408.7431,-315.37274,-176.04076,-95.41931,6.87387,0.00577
710,197.4559,2119.97705,120.89014,94.60332,23.51768,-4.33334,-26.38423,-1331.70325,-77.6263,-100.10487,-1.75683,0.0061,286.46466,2549.26611,646.58258,92.66129,-23.73681,6.80632,-183.89807,-911.44,-100.71201,-97.39203,6.36011,-0.0006
711,2898.11597,-301.54117,532.82733,97.60516,23.15189,-6.2054,-2717.01245,-799.77911,-1216.25256,-102.80131,-2.35621,-0.00153,-770.5459,-1113.44495,384.45822,95.74688,-24.12275,7.44992,1140.0022,-60.55318,622.16357,-99.92,6.13501,-0.00599
712,809.68182,-1733.87732,278.12393,99.40253,22.76434,-6.57206,-1341.68787,532.69135,-578.37067,-105.16117,-1.54151,-0.00472,-723.10364,-2872.54785,-506.47006,97.76417,-24.22824,7.56696,-70.30754,1233.05469,152.5014,-102.15247,5.14931,0.00562
713,-2089.77588,-1546.13245,975.47687,100.51128,22.05645,-6.64493,1425.16431,506.36078,587.99286,-106.91523,-0.45109,0.0041,1041.97583,-2032.34387,252.70177,98.57954,-24.80313,6.99194,-2407.02246,1580.11255,-843.60034,-103.90252,3.97298,0.00267
714,-1284.23633,-857.35236,140.73042,101.83451,22.12168,-7.85002,1625.13965,605.92566,738.34161,-108.98022,-0.16328,0.00062,732.93939,-178.69209,35.03363,99.25022,-25.0208,7.21539,-393.85809,226.43057,-65.56233,-105.62316,4.40691,-0.00815
715,825.0343,1057.24658,-747.2085,102.79996,22.18447,-9.53946,129.20317,1182.01917,185.66777,-111.2785,-0.36362,-0.00352,-418.94226,2392.53296,-154.27173,99.59441,-25.26711,7.73078,2155.25391,-641.25873,896.25964,-107.3744,5.03335,0.00207
716,1449.86255,2124.4502,-168.22148,103.96087,21.60087,-10.66034,-1582.0824,75.76432,-700.64618,-113.05325,-0.87488,0.00239,-311.41653,1962.7594,608.71985,100.87795,-25.85912,7.80273,608.69513,486.44843,301.5257,-109.02486,4.09709,0.0075
717,1031.64172,419.67212,-109.5873,105.73425,21.2359,-11.3652,-2054.84033,-940.61804,-1023.13568,-114.54491,-1.0363,0.00377,-1350.7793,-1110.10229,178.59929,103.13745,-26.01108,8.13886,-52.57049,702.87872,99.95356,-110.41409,3.37503,-0.00605
718,-546.17938,-2888.66675,501.75235,107.59145,20.65514,-11.54063,177.5562,829.92542,151.3419,-116.22549,0.0919,-0.00799,-2240.94897,-2652.57544,-289.16437,104.65813,-26.13436,8.2004,1391.72839,-359.66742,625.18188,-111.60606,3.28065,-0.00099
719,-1116.21582,-3779.20752,1659.58826,108.55102,20.10783,-11.85763,1860.24756,2077.82886,996.99921,-117.67867,1.01044,-0.00079,565.98553,-2194.70117,319.56619,104.7928,-26.50637,6.83917,71.87486,89.16869,71.15535,-112.73733,2.04058,0.0057
720,935.68243,-1369.74353,1299.24048,108.37897,20.34323,-13.27586,611.90533,616.30127,311.43658,-118.66876,0.42818,0.00217,2696.38306,-1102.69263,591.06989,104.31017,-26.63276,5.65679,-1511.89917,810.28735,-512.14044,-113.81561,0.75899,-0.00305
721,1181.48035,176.74425,224.39584,108.00078,20.90259,-14.11602,-341.07742,-214.24586,-155.5713,-119.70546,-0.0366,-0.00467,355.71082,-207.05,347.22635,104.23959,-26.50179,6.07585,160.15483,258.58331,119.58918,-114.92408,0.65362,-0.00254
722,-779.91449,458.71902,-741.11957,107.42993,21.6407,-14.20679,-258.00452,336.73001,-89.11752,-120.8204,-0.18829,0.0023,-1329.20581,298.49896,46.55218,104.06168,-26.25724,6.33581,1097.63489,294.08917,425.0553,-115.9761,0.23007,0.00322
723,-639.4787,197.43945,-872.73175,107.13992,22.0597,-15.04419,-306.96561,934.39716,-62.72321,-121.78217,-0.5618,0.00121,365.1969,53.51502,-154.97543,103.63966,-26.08614,5.7027,-426.38245,1120.75574,-174.02434,-116.76564,-0.79578,-0.0004
724,747.95282,-324.77063,-1.36347,107.25831,21.91847,-15.91835,-167.30408,1442.56738,57.65727,-122.51119,-0.6676,-0.00198,1394.26636,-195.72968,-238.15926,103.4945,-25.99323,5.38172,-1034.2113,1120.14771,-403.54883,-117.28606,-1.33759,-0.00056
725,1035.54834,1314.87146,-241.31117,106.67361,22.09974,-16.55581,-586.90393,652.66693,-220.92673,-122.7848,-1.23049,0.00043,-303.80826,1085.30237,-441.04272,103.27217,-25.80557,5.79356,354.81476,273.03662,122.49501,-117.70106,-1.24761,0.00011
726,126.22356,1978.81421,-895.51312,106.37648,22.34705,-16.77681,-728.3172,-679.07428,-396.05994,-122.71511,-1.73819,-0.00006,-1316.31226,1548.5415,-233.14352,103.38274,-25.79126,6.15507,826.93408,-134.94521,305.70297,-117.99431,-1.25695,-0.00033
727,154.89949,6.04174,-70.22844,107.08403,21.98012,-16.70872,-658.62122,-485.77853,-342.36057,-122.827,-1.61131,0.00043,512.92957,-456.40027,555.52417,103.97841,-26.14182,5.6502,-884.74536,1005.35291,-356.04688,-118.1871,-1.94705,0.00002
728,2274.1958,230.67303,-21.3136,107.41915,21.6718,-17.15165,-1764.58801,622.67401,-766.0152,-123.16723,-1.64147,-0.00024,1591.22083,-1520.36365,144.08405,104.38036,-26.17006,5.45699,-1396.4248,2411.94336,-589.68414,-118.4264,-2.12656,-0.00096
729,2753.65405,1320.16858,-1572.06238,107.41369,21.81762,-16.6631,-1523.47351,1163.57751,-595.23114,-122.96865,-1.01167,0.00241,1147.91882,-361.36148,-1508.42578,104.424,-25.74993,6.00786,-297.2814,1716.37805,-140.92528,-118.10576,-1.21525,0.00121
730,516.63116,426.41177,-1372.9552,107.62348,21.4533,-14.84458,10.87462,627.04901,104.30035,-122.03606,0.04059,-0.00109,579.9856,748.61725,-850.86237,104.43571,-26.01659,6.58191,173.37256,186.43413,102.68382,-117.14079,-0.33698,-0.00119
731,-1836.67871,-159.5506,928.73077,107.62922,20.42273,-12.96713,529.72821,788.57593,347.19009,-121.16104,0.64251,-0.00218,-2091.64136,945.75397,1782.8855,105.01727,-26.81104,8.00798,1353.63269,223.51962,524.59955,-116.46814,0.66825,0.00249
732,-2950.71411,-864.46173,2021.51135,107.8788,19.76227,-11.64423,1516.97388,2369.63965,833.03424,-120.3476,1.40669,0.00524,-2694.91504,-126.17599,1552.26978,105.62157,-26.79124,8.60384,1469.95447,1022.06482,598.23187,-115.59509,1.35945,-0.00259
733,-1031.10852,-3167.46826,968.31335,108.71078,19.63818,-11.65588,1594.09485,2227.05957,825.46332,-118.88811,1.35311,-0.00348,1519.92249,-3091.1814,-793.24255,105.67368,-26.28111,7.23087,-1149.16113,1403.05298,-307.97943,-113.91322,1.21269,-0.00469
734,2598.92261,-4245.46631,-669.98944,108.85723,19.79875,-12.34667,-1220.14551,253.74738,-533.66302,-117.06185,-0.03153,-0.00618,2840.98462,-5058.58789,-1142.48645,105.36429,-26.17191,7.09645,-1704.57617,1414.64185,-475.93903,-112.2594,1.95894,0.00565
735,3121.37061,-1425.21277,-737.68707,106.96577,19.9572,-11.94209,-2562.8877,-483.02856,-1163.29541,-115.17529,-0.75772,0.00458,-88.83986,-1881.13037,211.1917,103.53283,-26.27676,8.19707,502.24579,338.21359,364.99426,-110.51541,3.60774,-0.00497
736,496.91376,2119.28638,1245.33264,103.97556,19.64391,-10.24875,-592.93457,-23.54391,-226.6649,-112.91154,-0.23215,0.00274,-2651.13232,3325.67041,1319.07629,100.67134,-26.31029,8.80263,2427.9126,-1528.03333,921.7746,-108.33527,4.98458,0.00158
737,-1068.56409,1249.5813,1899.71729,102.15276,19.6937,-8.61773,980.18604,1031.47998,514.86176,-110.67151,0.20669,-0.00838,-2625.00122,3028.77124,1169.23804,99.20049,-25.99635,8.8897,2329.27905,-1062.35364,852.15363,-106.47456,5.54565,0.00737
738,-903.00842,-2479.93237,-95.78239,101.21524,20.55374,-7.43875,1223.14099,2391.92578,539.78851,-108.4954,0.23287,0.01085,1279.60486,-2002.05847,-44.46634,98.61179,-25.21874,7.5289,-968.74646,1851.36829,-117.54782,-104.7089,4.62714,-0.01621
739,-158.1212,-2776.43262,-1514.5929,99.2456,21.21356,-6.39903,116.66746,1419.09265,44.02696,-105.62102,-0.41217,-0.00069,2277.05713,-3566.75024,-1235.80273,97.23199,-24.45565,6.722,-1998.92969,2414.00708,-539.57501,-102.35308,4.38494,0.00577
740,1158.12524,728.06628,-610.95312,96.13022,21.27998,-5.79801,-1927.90393,-1335.02148,-811.18799,-102.27691,-1.78904,-0.01804,-2090.35522,-260.62683,-1502.87671,94.86919,-24.20378,7.75027,1273.98682,127.1639,504.67404,-99.60334,5.94606,0.0173
741,835.58569,2089.08569,841.18732,93.35148,20.96134,-4.67059,-1008.79645,-1342.48425,-526.70978,-99.20232,-1.8558,0.01902,-1624.69324,1702.7522,-257.48163,92.09919,-24.3989,6.93052,920.58551,-614.92859,459.63168,-96.63697,6.25056,-0.02351
742,-354.31653,952.21063,432.32977,91.25847,20.86466,-2.84688,715.8941,398.07889,331.67026,-96.43971,-1.0918,0.0009,1407.60071,1238.79871,288.92126,89.78395,-24.39504,5.15118,-1039.68665,132.69875,-343.57214,-93.76868,5.79142,0.00145
