loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),heartRateBPMTimestamp(txt),heartRateBPM(N),heartRateBPS(R),heartRateVariabilityTimestamp(txt),heartRateVariability(ms)
2026-03-30T14:41:48.842-05:00,1774899708.000288,30.28876342731323,-97.73758843886323,174.0065,0.1307632,0.3661909,244.2502967953242,180,3,6.941225240285518,-9999,135439.4715685,0.943115234375,0.240814208984375,0.1055145263671875,135439.4451825,-2.526375281862458,1.715110576199865,-0.2434574774327025,-0.02496692351996899,0.153270497918129,0.02785616740584373,-0.003344595432281494,0.03164549171924591,-7.712841033935547e-05,XArbitraryZVertical,-0.6913583524828788,-0.3030017107320522,0.6467660219122009,-0.1091205765613937,0.960421621799469,0.2410595715045929,0.1395728141069412,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:48.877-05:00,1774899708.000288,30.28876342731323,-97.73758843886323,174.0065,0.1307632,0.3661909,244.2502967953242,180,3,6.941225240285518,-9999,135439.5054935,0.9397735595703125,0.2422332763671875,0.0860137939453125,135439.4753375,-2.525922200554573,1.720353512950306,-0.2421747356310276,-0.01249185670167208,0.2043355852365494,0.05653427168726921,-0.01311272382736206,0.0003283470869064331,-0.03573513031005859,XArbitraryZVertical,-0.6931646659879842,-0.303065793995857,0.6448289452530209,-0.108947219916596,0.9599816203117371,0.2398144602775574,0.1446522623300552,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:48.908-05:00,1774899708.000288,30.28876342731323,-97.73758843886323,174.0065,0.1307632,0.3661909,244.2502967953242,180,3,6.941225240285518,-9999,135439.5394165,0.953521728515625,0.3097991943359375,0.168304443359375,135439.5054935,-2.524394014976135,1.727696136967266,-0.2398647672333351,-0.1308015435934067,0.2370936423540115,0.07221336662769318,-0.0361441969871521,0.003227651119232178,-0.07374989986419678,XArbitraryZVertical,-0.6956220615806038,-0.3033176054609885,0.6420183581409613,-0.1091826172312495,0.9594382643699646,0.2375712692737579,0.1517832428216934,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:48.943-05:00,1774899708.000288,30.28876342731323,-97.73758843886323,174.0065,0.1307632,0.3661909,244.2502967953242,180,3,6.941225240285518,-9999,135439.5733425,0.9234619140625,0.28021240234375,0.2408294677734375,135439.5658045,-2.514379292961626,1.742025277539401,-0.2328405512423423,-0.2068398892879486,0.1588488072156906,0.11432795971632,-0.01136744022369385,0.08593852818012238,0.0578526109457016,XArbitraryZVertical,-0.6996667350226913,-0.305555469728152,0.6359049057565758,-0.1128152069405805,0.9587856531143188,0.2307423502206802,0.1657953709363937,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:48.978-05:00,1774899708.000288,30.28876342731323,-97.73758843886323,174.0065,0.1307632,0.3661909,244.2502967953242,180,3,6.941225240285518,-9999,135439.6072675,0.92230224609375,0.28558349609375,0.24420166015625,135439.5959595,-2.508509098304371,1.747316023554435,-0.2279124250288739,-0.2191701233386993,0.1094395965337753,0.1455411165952682,-0.03410661220550537,0.05733495950698853,0.08798503875732422,XArbitraryZVertical,-0.7011412849578532,-0.306484199005812,0.6333089656033764,-0.1157070328887485,0.9590028524398804,0.2259444296360016,0.1710633337497711,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.013-05:00,1774899708.000288,30.28876342731323,-97.73758843886323,174.0065,0.1307632,0.3661909,244.2502967953242,180,3,6.941225240285518,-9999,135439.6411935,0.9516143798828125,0.249176025390625,0.2324981689453125,135439.6261155,-2.502223095563992,1.751409707925754,-0.2218679384599672,-0.2910171449184418,0.06150245666503906,0.1671440005302429,-0.03205400705337524,0.06017550826072693,0.05742074549198151,XArbitraryZVertical,-0.7023203119537139,-0.3071825558679537,0.6309890982788737,-0.1193227131116759,0.9596206545829773,0.2200521528720856,0.1752298921346664,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.043-05:00,1774899708.000288,30.28876342731323,-97.73758843886323,174.0065,0.1307632,0.3661909,244.2502967953242,180,3,6.941225240285518,-9999,135439.6751165,0.91680908203125,0.28314208984375,0.2045440673828125,135439.6562705,-2.493330767303629,1.754335485714314,-0.2153973233441352,-0.2496940195560455,0.02763191238045692,0.1756662577390671,-0.0061684250831604,0.04401583969593048,0.04396651685237885,XArbitraryZVertical,-0.7027812332730603,-0.308617857259841,0.6288525215911054,-0.1240888631167397,0.9604835510253906,0.2137355804443359,0.1782928854227066,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.078-05:00,1774899709.000287,30.28876634498462,-97.73758697742227,173.9829,0.1086399,0.3831379,244.2502967953242,180,3,6.831214602326985,-9999,135439.7090415,0.972015380859375,0.1265716552734375,0.2089996337890625,135439.6864265,-2.491029820836501,1.755935116058415,-0.2087898477455628,0.006503050681203604,0.03654427826404572,0.2036616057157516,-0.03302121162414551,0.06155315041542053,0.03382766246795654,XArbitraryZVertical,-0.7038538618171309,-0.3076236377743959,0.627551170727326,-0.1270313175654213,0.961564302444458,0.2072761803865433,0.1800851225852966,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.114-05:00,1774899709.000287,30.28876634498462,-97.73758697742227,173.9829,0.1086399,0.3831379,244.2502967953242,180,3,6.831214602326985,-9999,135439.7429675,0.9761505126953125,0.1187896728515625,0.1769256591796875,135439.7165815,-2.491103636041222,1.756604501654391,-0.2034063774818698,-0.1398000121116638,-0.02711706236004829,0.1276407390832901,0.02337461709976196,-0.09009873867034912,0.030218705534935,XArbitraryZVertical,-0.7048233915263243,-0.3060883950890307,0.6268292003368984,-0.1289143078933668,0.9625261425971985,0.2020066529512405,0.1809322386980057,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.148-05:00,1774899709.000287,30.28876634498462,-97.73758697742227,173.9829,0.1086399,0.3831379,244.2502967953242,180,3,6.831214602326985,-9999,135439.7768925,0.9789581298828125,0.1394195556640625,0.1788330078125,135439.7467375,-2.485872178449887,1.756879698642555,-0.1994702521869838,-0.182201087474823,-0.0235613752156496,0.08779791742563248,0.01271700859069824,-0.08309885859489441,-0.003791704773902893,XArbitraryZVertical,-0.7046532471729973,-0.3068146337325309,0.6260272624848893,-0.1319787685797273,0.9632503390312195,0.1981501132249832,0.1813428401947021,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.179-05:00,1774899709.000287,30.28876634498462,-97.73758697742227,173.9829,0.1086399,0.3831379,244.2502967953242,180,3,6.831214602326985,-9999,135439.8108165,0.978912353515625,0.106475830078125,0.1963043212890625,135439.7768925,-2.483326129818331,1.757286200436333,-0.1965478913867227,-0.009244375862181187,0.01441496610641479,0.06928646564483643,0.01585745811462402,-0.05670452117919922,-0.00746367871761322,XArbitraryZVertical,-0.704794438514913,-0.306896246909487,0.6254411026003379,-0.133802273635149,0.963741660118103,0.1952848583459854,0.1818410158157349,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.214-05:00,1774899709.000287,30.28876634498462,-97.73758697742227,173.9829,0.1086399,0.3831379,244.2502967953242,180,3,6.831214602326985,-9999,135439.8447415,0.983245849609375,0.0943145751953125,0.190338134765625,135439.8372035,-2.482726607003393,1.758573853785411,-0.1960190355945035,-0.03339223191142082,0.01474113203585148,-0.06378889828920364,0.03501880168914795,-0.1113463640213013,0.01672792434692383,XArbitraryZVertical,-0.705178090961786,-0.3070413522537985,0.6248971398880655,-0.1339891095921884,0.9636079668998718,0.1947661638259888,0.1831010580062866,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.249-05:00,1774899709.000287,30.28876634498462,-97.73758697742227,173.9829,0.1086399,0.3831379,244.2502967953242,180,3,6.831214602326985,-9999,135439.8786665,0.992584228515625,0.106842041015625,0.14166259765625,135439.8673595,-2.48289755062813,1.759664403869673,-0.198788354478098,0.06625537574291229,0.05949870496988297,-0.113281361758709,0.006119966506958008,-0.08854919672012329,-0.02570950984954834,XArbitraryZVertical,-0.7051614695060491,-0.3078509701974699,0.6247850930527856,-0.1327353451967911,0.962874174118042,0.1974816918373108,0.1840498298406601,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.284-05:00,1774899709.000287,30.28876634498462,-97.73758697742227,173.9829,0.1086399,0.3831379,244.2502967953242,180,3,6.831214602326985,-9999,135439.9125925,0.9664764404296875,0.2047576904296875,0.13946533203125,135439.8975145,-2.484668286901945,1.761501919639487,-0.2030944188843326,0.1201363354921341,0.100763127207756,-0.1293404251337051,0.02399682998657227,-0.06504341959953308,-0.05137872695922852,XArbitraryZVertical,-0.705410053036961,-0.30858484285119,0.6246567676172955,-0.1302916713765062,0.9616904258728027,0.2017011046409607,0.1856558918952942,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.315-05:00,1774899709.000287,30.28876634498462,-97.73758697742227,173.9829,0.1086399,0.3831379,244.2502967953242,180,3,6.831214602326985,-9999,135439.9465155,0.9551544189453125,0.2025299072265625,0.1893310546875,135439.9276695,-2.487726418729047,1.764063476607764,-0.2075509600808357,0.1474751979112625,0.1204239577054977,-0.1259301602840424,0.02097266912460327,0.01683633029460907,-0.02929866313934326,XArbitraryZVertical,-0.7060614144376574,-0.3089488385704641,0.6243628102403765,-0.1272752526389328,0.9603200554847717,0.2060640454292297,0.1879442185163498,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
2026-03-30T14:41:49.350-05:00,1774899709.000287,30.28876634498462,-97.73758697742227,173.9829,0.1086399,0.3831379,244.2502967953242,180,3,6.831214602326985,-9999,135439.9804415,0.9499359130859375,0.1862640380859375,0.25714111328125,135439.9578255,-2.492418243559126,1.766737232240314,-0.2124780933420332,0.2213216572999954,0.09891641885042191,-0.1401390880346298,0.01973956823348999,-0.02872347831726074,0.01687243580818176,XArbitraryZVertical,-0.7069337430513917,-0.3088693916247321,0.6241628678785724,-0.1235523859742693,0.9588066935539246,0.2108829021453857,0.1903112381696701,0,0,0,-1,-1,135438.6661674167,unknown,2,2026-03-30T14:41:48.033-05:00,2026-03-30T10:54:16.334-05:00,3805,1.355992,0,0,2567.05,4,4,2026-03-30T14:40:59.141-05:00,796592508.1096948,0,0.9400024,99.59006,1,0.9,2026-03-30T14:37:50.703-05:00,72,1.2,2026-03-30T12:48:13.834-05:00,0.1236805929763694
